FECHA,ABKATUN (HIDROCARBUROS LÍQUIDOS MBD),ACATIL (HIDROCARBUROS LÍQUIDOS MBD),ACTUL (HIDROCARBUROS LÍQUIDOS MBD),ACUATEMPA (HIDROCARBUROS LÍQUIDOS MBD),AGAVE (HIDROCARBUROS LÍQUIDOS MBD),AGUA FRIA (HIDROCARBUROS LÍQUIDOS MBD),AGUA NACIDA (HIDROCARBUROS LÍQUIDOS MBD),AGUACATE (HIDROCARBUROS LÍQUIDOS MBD),AHUATEPEC (HIDROCARBUROS LÍQUIDOS MBD),AKAL (HIDROCARBUROS LÍQUIDOS MBD),AKAL NW (HIDROCARBUROS LÍQUIDOS MBD),ALAMO SAN ISIDRO (HIDROCARBUROS LÍQUIDOS MBD),ALAZAN (HIDROCARBUROS LÍQUIDOS MBD),ALTAMIRA (HIDROCARBUROS LÍQUIDOS MBD),AMATITLAN (HIDROCARBUROS LÍQUIDOS MBD),AMOCA (HIDROCARBUROS LÍQUIDOS MBD),ANGOSTURA (HIDROCARBUROS LÍQUIDOS MBD),ARAGON (HIDROCARBUROS LÍQUIDOS MBD),ARCABUZ (HIDROCARBUROS LÍQUIDOS MBD),ARENQUE (HIDROCARBUROS LÍQUIDOS MBD),ARROYO PRIETO (HIDROCARBUROS LÍQUIDOS MBD),ARROYO VIEJO (HIDROCARBUROS LÍQUIDOS MBD),ARROYO ZANAPA (HIDROCARBUROS LÍQUIDOS MBD),ARTESA (HIDROCARBUROS LÍQUIDOS MBD),ASIKI (HIDROCARBUROS LÍQUIDOS MBD),ATOYATL (HIDROCARBUROS LÍQUIDOS MBD),AYAPA (HIDROCARBUROS LÍQUIDOS MBD),AYATSIL (HIDROCARBUROS LÍQUIDOS MBD),AYOCOTE (HIDROCARBUROS LÍQUIDOS MBD),BACAB (HIDROCARBUROS LÍQUIDOS MBD),BACAL (HIDROCARBUROS LÍQUIDOS MBD),BAGRE (HIDROCARBUROS LÍQUIDOS MBD),BAKTE (HIDROCARBUROS LÍQUIDOS MBD),BALAM (HIDROCARBUROS LÍQUIDOS MBD),BARCODON (HIDROCARBUROS LÍQUIDOS MBD),BATAB (HIDROCARBUROS LÍQUIDOS MBD),BEDEL (HIDROCARBUROS LÍQUIDOS MBD),BELLOTA (HIDROCARBUROS LÍQUIDOS MBD),BLASILLO (HIDROCARBUROS LÍQUIDOS MBD),BOCAXA (HIDROCARBUROS LÍQUIDOS MBD),BOLONTIKU (HIDROCARBUROS LÍQUIDOS MBD),BRICOL (HIDROCARBUROS LÍQUIDOS MBD),BRILLANTE (HIDROCARBUROS LÍQUIDOS MBD),BUGAMBILIA (HIDROCARBUROS LÍQUIDOS MBD),CAAN (HIDROCARBUROS LÍQUIDOS MBD),CABELLAL (HIDROCARBUROS LÍQUIDOS MBD),CACAHUATENGO (HIDROCARBUROS LÍQUIDOS MBD),CACALILAO (HIDROCARBUROS LÍQUIDOS MBD),CACTUS (HIDROCARBUROS LÍQUIDOS MBD),CAFETO (HIDROCARBUROS LÍQUIDOS MBD),CAHUA (HIDROCARBUROS LÍQUIDOS MBD),CALI (HIDROCARBUROS LÍQUIDOS MBD),CALICANTO (HIDROCARBUROS LÍQUIDOS MBD),CAMATL (HIDROCARBUROS LÍQUIDOS MBD),CAPARROSO PIJIJE ESCUINTLE (HIDROCARBUROS LÍQUIDOS MBD),CARDENAS (HIDROCARBUROS LÍQUIDOS MBD),CARPA (HIDROCARBUROS LÍQUIDOS MBD),CASTARRICAL (HIDROCARBUROS LÍQUIDOS MBD),CASTILLO DE TEAYO (HIDROCARBUROS LÍQUIDOS MBD),CATEDRAL (HIDROCARBUROS LÍQUIDOS MBD),CENTURION (HIDROCARBUROS LÍQUIDOS MBD),CERRO DEL CARBON (HIDROCARBUROS LÍQUIDOS MBD),CERRO NANCHITAL (HIDROCARBUROS LÍQUIDOS MBD),CERRO VIEJO (HIDROCARBUROS LÍQUIDOS MBD),CHAC (HIDROCARBUROS LÍQUIDOS MBD),CHE (HIDROCARBUROS LÍQUIDOS MBD),CHEEK (HIDROCARBUROS LÍQUIDOS MBD),CHIAPAS COPANO (HIDROCARBUROS LÍQUIDOS MBD),CHICHIMANTLA (HIDROCARBUROS LÍQUIDOS MBD),CHICONCOA (HIDROCARBUROS LÍQUIDOS MBD),CHINCHORRO (HIDROCARBUROS LÍQUIDOS MBD),CHIPILIN (HIDROCARBUROS LÍQUIDOS MBD),CHOCOL (HIDROCARBUROS LÍQUIDOS MBD),CHUC (HIDROCARBUROS LÍQUIDOS MBD),CHUCOX (HIDROCARBUROS LÍQUIDOS MBD),CHUHUK (HIDROCARBUROS LÍQUIDOS MBD),CIBIX (HIDROCARBUROS LÍQUIDOS MBD),CIBIX 401EXP (HIDROCARBUROS LÍQUIDOS MBD),CINCO PRESIDENTES (HIDROCARBUROS LÍQUIDOS MBD),COAPECHACA (HIDROCARBUROS LÍQUIDOS MBD),COMOAPA (HIDROCARBUROS LÍQUIDOS MBD),COPAL (HIDROCARBUROS LÍQUIDOS MBD),CORCOVADO (HIDROCARBUROS LÍQUIDOS MBD),CORRALILLO (HIDROCARBUROS LÍQUIDOS MBD),COSTERO (HIDROCARBUROS LÍQUIDOS MBD),COYOL (HIDROCARBUROS LÍQUIDOS MBD),COYOTES (HIDROCARBUROS LÍQUIDOS MBD),COYULA (HIDROCARBUROS LÍQUIDOS MBD),CRATER (HIDROCARBUROS LÍQUIDOS MBD),CUICHAPA PONIENTE (HIDROCARBUROS LÍQUIDOS MBD),CUNDUACAN (HIDROCARBUROS LÍQUIDOS MBD),CUPACHE (HIDROCARBUROS LÍQUIDOS MBD),EBANO (HIDROCARBUROS LÍQUIDOS MBD),EDEN JOLOTE (HIDROCARBUROS LÍQUIDOS MBD),EK (HIDROCARBUROS LÍQUIDOS MBD),EL GOLPE (HIDROCARBUROS LÍQUIDOS MBD),EL TREINTA (HIDROCARBUROS LÍQUIDOS MBD),ESAH (HIDROCARBUROS LÍQUIDOS MBD),ESCARBADO (HIDROCARBUROS LÍQUIDOS MBD),ESCOBAL (HIDROCARBUROS LÍQUIDOS MBD),ETKAL (HIDROCARBUROS LÍQUIDOS MBD),EZEQUIEL ORDONEZ (HIDROCARBUROS LÍQUIDOS MBD),FORCADO (HIDROCARBUROS LÍQUIDOS MBD),FORTUNA NACIONAL (HIDROCARBUROS LÍQUIDOS MBD),FRIJOLILLO (HIDROCARBUROS LÍQUIDOS MBD),FURBERO (HIDROCARBUROS LÍQUIDOS MBD),GALLO (HIDROCARBUROS LÍQUIDOS MBD),GASIFERO (HIDROCARBUROS LÍQUIDOS MBD),GAUCHO (HIDROCARBUROS LÍQUIDOS MBD),GEMINIS (HIDROCARBUROS LÍQUIDOS MBD),GIRALDAS (HIDROCARBUROS LÍQUIDOS MBD),GRAN MORELOS (HIDROCARBUROS LÍQUIDOS MBD),GUADALUPE (HIDROCARBUROS LÍQUIDOS MBD),GUARICHO (HIDROCARBUROS LÍQUIDOS MBD),GUTIERREZ ZAMORA (HIDROCARBUROS LÍQUIDOS MBD),HALLAZGO (HIDROCARBUROS LÍQUIDOS MBD),HOK (HIDROCARBUROS LÍQUIDOS MBD),HOKCHI (HIDROCARBUROS LÍQUIDOS MBD),HOMOL (HIDROCARBUROS LÍQUIDOS MBD),HORCON (HIDROCARBUROS LÍQUIDOS MBD),HORCONES (HIDROCARBUROS LÍQUIDOS MBD),HUEHUETEPEC (HIDROCARBUROS LÍQUIDOS MBD),HUIZOTATE (HIDROCARBUROS LÍQUIDOS MBD),HUMAPA (HIDROCARBUROS LÍQUIDOS MBD),ICHALKIL (HIDROCARBUROS LÍQUIDOS MBD),INTEGRAL (HIDROCARBUROS LÍQUIDOS MBD),IRIDE (HIDROCARBUROS LÍQUIDOS MBD),IRIS (HIDROCARBUROS LÍQUIDOS MBD),ITTA (HIDROCARBUROS LÍQUIDOS MBD),IXACHI (HIDROCARBUROS LÍQUIDOS MBD),IXTAL (HIDROCARBUROS LÍQUIDOS MBD),IXTOC (HIDROCARBUROS LÍQUIDOS MBD),JACINTO (HIDROCARBUROS LÍQUIDOS MBD),JILIAPA (HIDROCARBUROS LÍQUIDOS MBD),JOSE COLOMO (HIDROCARBUROS LÍQUIDOS MBD),JUAN FELIPE (HIDROCARBUROS LÍQUIDOS MBD),JUJO TECOMINOACAN (HIDROCARBUROS LÍQUIDOS MBD),JUSPI (HIDROCARBUROS LÍQUIDOS MBD),KAB (HIDROCARBUROS LÍQUIDOS MBD),KAMBESAH (HIDROCARBUROS LÍQUIDOS MBD),KANAAB (HIDROCARBUROS LÍQUIDOS MBD),KANENI (HIDROCARBUROS LÍQUIDOS MBD),KAX (HIDROCARBUROS LÍQUIDOS MBD),KOBAN (HIDROCARBUROS LÍQUIDOS MBD),KU (HIDROCARBUROS LÍQUIDOS MBD),KUIL (HIDROCARBUROS LÍQUIDOS MBD),KUTZ (HIDROCARBUROS LÍQUIDOS MBD),KUUN (HIDROCARBUROS LÍQUIDOS MBD),LA LAJA (HIDROCARBUROS LÍQUIDOS MBD),LACAMANGO (HIDROCARBUROS LÍQUIDOS MBD),LIMON (HIDROCARBUROS LÍQUIDOS MBD),LIMONARIA (HIDROCARBUROS LÍQUIDOS MBD),LOS SOLDADOS (HIDROCARBUROS LÍQUIDOS MBD),LUM (HIDROCARBUROS LÍQUIDOS MBD),LUNA PALAPA (HIDROCARBUROS LÍQUIDOS MBD),MACAVIL (HIDROCARBUROS LÍQUIDOS MBD),MACUIL (HIDROCARBUROS LÍQUIDOS MBD),MADREFIL (HIDROCARBUROS LÍQUIDOS MBD),MAGALLANES TUCAN PAJONAL (HIDROCARBUROS LÍQUIDOS MBD),MALOOB (HIDROCARBUROS LÍQUIDOS MBD),MALVA (HIDROCARBUROS LÍQUIDOS MBD),MANDARIN (HIDROCARBUROS LÍQUIDOS MBD),MANIK (HIDROCARBUROS LÍQUIDOS MBD),MANIK NW (HIDROCARBUROS LÍQUIDOS MBD),MANUEL RODRIGUEZ AGUILAR (HIDROCARBUROS LÍQUIDOS MBD),MARQUES (HIDROCARBUROS LÍQUIDOS MBD),MARSOPA (HIDROCARBUROS LÍQUIDOS MBD),MATA VIOLIN (HIDROCARBUROS LÍQUIDOS MBD),MAXOCHITL (HIDROCARBUROS LÍQUIDOS MBD),MAY (HIDROCARBUROS LÍQUIDOS MBD),MECAYUCAN (HIDROCARBUROS LÍQUIDOS MBD),MESA CERRADA (HIDROCARBUROS LÍQUIDOS MBD),MIAHUAPAN (HIDROCARBUROS LÍQUIDOS MBD),MIGUEL HIDALGO (HIDROCARBUROS LÍQUIDOS MBD),MIQUETLA (HIDROCARBUROS LÍQUIDOS MBD),MISION (HIDROCARBUROS LÍQUIDOS MBD),MIZTON (HIDROCARBUROS LÍQUIDOS MBD),MOLOACAN (HIDROCARBUROS LÍQUIDOS MBD),MORA (HIDROCARBUROS LÍQUIDOS MBD),MORALILLO (HIDROCARBUROS LÍQUIDOS MBD),MOZUTLA (HIDROCARBUROS LÍQUIDOS MBD),MULACH (HIDROCARBUROS LÍQUIDOS MBD),MUNDO NUEVO (HIDROCARBUROS LÍQUIDOS MBD),MURO (HIDROCARBUROS LÍQUIDOS MBD),MUSPAC (HIDROCARBUROS LÍQUIDOS MBD),NACIONAL (HIDROCARBUROS LíQUIDOS MBD),NAYU (HIDROCARBUROS LÍQUIDOS MBD),NEJO (HIDROCARBUROS LÍQUIDOS MBD),NELASH (HIDROCARBUROS LÍQUIDOS MBD),NISPERO (HIDROCARBUROS LÍQUIDOS MBD),NOHOCH (HIDROCARBUROS LÍQUIDOS MBD),NUEVO PROGRESO (HIDROCARBUROS LÍQUIDOS MBD),OCH (HIDROCARBUROS LÍQUIDOS MBD),OCOTEPEC (HIDROCARBUROS LÍQUIDOS MBD),OCTLI (HIDROCARBUROS LÍQUIDOS MBD),OGARRIO (HIDROCARBUROS LÍQUIDOS MBD),ONEL (HIDROCARBUROS LÍQUIDOS MBD),OTATES (HIDROCARBUROS LÍQUIDOS MBD),OXIACAQUE (HIDROCARBUROS LÍQUIDOS MBD),PACHE (HIDROCARBUROS LÍQUIDOS MBD),PAJE (HIDROCARBUROS LÍQUIDOS MBD),PALANGRE (HIDROCARBUROS LÍQUIDOS MBD),PALO BLANCO (HIDROCARBUROS LÍQUIDOS MBD),PANAL (HIDROCARBUROS LÍQUIDOS MBD),PANKIWI (HIDROCARBUROS LÍQUIDOS MBD),PANUCO (HIDROCARBUROS LÍQUIDOS MBD),PAPANTLA (HIDROCARBUROS LÍQUIDOS MBD),PAREDON (HIDROCARBUROS LÍQUIDOS MBD),PARETO (HIDROCARBUROS LÍQUIDOS MBD),PARRITAS (HIDROCARBUROS LÍQUIDOS MBD),PASO DE ORO (HIDROCARBUROS LÍQUIDOS MBD),PASTORIA (HIDROCARBUROS LÍQUIDOS MBD),PERDIZ (HIDROCARBUROS LÍQUIDOS MBD),PITAHAYA (HIDROCARBUROS LÍQUIDOS MBD),PITAL Y MOZUTLA (HIDROCARBUROS LÍQUIDOS MBD),PLAN DE ORO (HIDROCARBUROS LÍQUIDOS MBD),PLATANAL (HIDROCARBUROS LÍQUIDOS MBD),PLATAO (HIDROCARBUROS LÍQUIDOS MBD),POKCHE (HIDROCARBUROS LÍQUIDOS MBD),POKCHE NE (HIDROCARBUROS LÍQUIDOS MBD),POKOCH (HIDROCARBUROS LÍQUIDOS MBD),POL (HIDROCARBUROS LÍQUIDOS MBD),POTRERO DEL LLANO HORCONES (HIDROCARBUROS LÍQUIDOS MBD),POZA RICA (HIDROCARBUROS LÍQUIDOS MBD),PRESA (HIDROCARBUROS LÍQUIDOS MBD),PRESIDENTE ALEMAN (HIDROCARBUROS LÍQUIDOS MBD),PRESIDENTE ALEMAN PR (HIDROCARBUROS LÍQUIDOS MBD),PUERTO CEIBA (HIDROCARBUROS LÍQUIDOS MBD),PUK (HIDROCARBUROS LÍQUIDOS MBD),QUESQUI (HIDROCARBUROS LÍQUIDOS MBD),QUITRIN (HIDROCARBUROS LÍQUIDOS MBD),RABASA (HIDROCARBUROS LÍQUIDOS MBD),RACEMOSA (HIDROCARBUROS LÍQUIDOS MBD),RANCHO NUEVO (HIDROCARBUROS LÍQUIDOS MBD),REMOLINO (HIDROCARBUROS LÍQUIDOS MBD),RIACHUELO (HIDROCARBUROS LÍQUIDOS MBD),RIO NUEVO (HIDROCARBUROS LÍQUIDOS MBD),RODADOR (HIDROCARBUROS LÍQUIDOS MBD),SALINAS BARCO CARACOL (HIDROCARBUROS LÍQUIDOS MBD),SAMARIA (HIDROCARBUROS LÍQUIDOS MBD),SAN ANDRES (HIDROCARBUROS LÍQUIDOS MBD),SAN DIEGO CHICONCILLO (HIDROCARBUROS LÍQUIDOS MBD),SAN RAMON (HIDROCARBUROS LÍQUIDOS MBD),SANTA AGUEDA (HIDROCARBUROS LÍQUIDOS MBD),SANTA ANITA (HIDROCARBUROS LÍQUIDOS MBD),SANTIAGO (HIDROCARBUROS LÍQUIDOS MBD),SANTUARIO (HIDROCARBUROS LÍQUIDOS MBD),SEJKAN (HIDROCARBUROS LÍQUIDOS MBD),SEMILLAL (HIDROCARBUROS LÍQUIDOS MBD),SEN (HIDROCARBUROS LÍQUIDOS MBD),SHISHITO (HIDROCARBUROS LÍQUIDOS MBD),SIHIL (HIDROCARBUROS LÍQUIDOS MBD),SINAN (HIDROCARBUROS LÍQUIDOS MBD),SINI (HIDROCARBUROS LÍQUIDOS MBD),SITIO GRANDE (HIDROCARBUROS LÍQUIDOS MBD),SOLEDAD (HIDROCARBUROS LÍQUIDOS MBD),SOLEDAD NORTE (HIDROCARBUROS LÍQUIDOS MBD),SOLIS TIERRA AMARILLA (HIDROCARBUROS LÍQUIDOS MBD),SUNUAPA (HIDROCARBUROS LÍQUIDOS MBD),SUR CHINAMPA NORTE DE AMATLAN (HIDROCARBUROS LÍQUIDOS MBD),SUR DE AMATLAN (HIDROCARBUROS LÍQUIDOS MBD),SUUK (HIDROCARBUROS LÍQUIDOS MBD),TAJIN (HIDROCARBUROS LÍQUIDOS MBD),TAJON (HIDROCARBUROS LÍQUIDOS MBD),TAKIN (HIDROCARBUROS LÍQUIDOS MBD),TAMAULIPAS CONSTITUCIONES (HIDROCARBUROS LÍQUIDOS MBD),TARATUNICH (HIDROCARBUROS LÍQUIDOS MBD),TECA (HIDROCARBUROS LÍQUIDOS MBD),TECOALLI (HIDROCARBUROS LÍQUIDOS MBD),TECOLUTLA (HIDROCARBUROS LÍQUIDOS MBD),TEEKIT PROFUNDO (HIDROCARBUROS LÍQUIDOS MBD),TEJADA (HIDROCARBUROS LÍQUIDOS MBD),TEKEL (HIDROCARBUROS LÍQUIDOS MBD),TEMAPACHE (HIDROCARBUROS LÍQUIDOS MBD),TENEXCUILA (HIDROCARBUROS LÍQUIDOS MBD),TENTOK (HIDROCARBUROS LÍQUIDOS MBD),TEOTLECO (HIDROCARBUROS LÍQUIDOS MBD),TEPETATE NORTE CHINAMPA (HIDROCARBUROS LÍQUIDOS MBD),TEPOZAN (HIDROCARBUROS LÍQUIDOS MBD),TERRA (HIDROCARBUROS LÍQUIDOS MBD),TETL (HIDROCARBUROS LÍQUIDOS MBD),TIERRA BLANCA CHAPOPOTE NUNEZ (HIDROCARBUROS LÍQUIDOS MBD),TIHUATLAN (HIDROCARBUROS LÍQUIDOS MBD),TINTAL (HIDROCARBUROS LÍQUIDOS MBD),TIUMUT (HIDROCARBUROS LÍQUIDOS MBD),TIZON (HIDROCARBUROS LÍQUIDOS MBD),TLACAME (HIDROCARBUROS LÍQUIDOS MBD),TLACOLULA (HIDROCARBUROS LÍQUIDOS MBD),TLAKATI (HIDROCARBUROS LÍQUIDOS MBD),TLALKIVAK (HIDROCARBUROS LÍQUIDOS MBD),TLAMATINI (HIDROCARBUROS LÍQUIDOS MBD),TLATITOK (HIDROCARBUROS LÍQUIDOS MBD),TOKAL (HIDROCARBUROS LÍQUIDOS MBD),TOPEN (HIDROCARBUROS LÍQUIDOS MBD),TOPILA (HIDROCARBUROS LÍQUIDOS MBD),TOTECO CERRO AZUL (HIDROCARBUROS LÍQUIDOS MBD),TRAPICHE (HIDROCARBUROS LÍQUIDOS MBD),TRES HERMANOS (HIDROCARBUROS LÍQUIDOS MBD),TRES HIGUERAS (HIDROCARBUROS LÍQUIDOS MBD),TREVINO (HIDROCARBUROS LÍQUIDOS MBD),TSIMIN (HIDROCARBUROS LÍQUIDOS MBD),TUMUT (HIDROCARBUROS LÍQUIDOS MBD),TUPILCO (HIDROCARBUROS LÍQUIDOS MBD),TUPILCOPROFUNDO (HIDROCARBUROS LÍQUIDOS MBD),UCHBAL (HIDROCARBUROS LÍQUIDOS MBD),UECH (HIDROCARBUROS LÍQUIDOS MBD),VALERIANA (HIDROCARBUROS LÍQUIDOS MBD),VARA ALTA (HIDROCARBUROS LÍQUIDOS MBD),VERNET (HIDROCARBUROS LÍQUIDOS MBD),VICENTE GUERRERO (HIDROCARBUROS LÍQUIDOS MBD),XANAB (HIDROCARBUROS LÍQUIDOS MBD),XANAB SE (HIDROCARBUROS LÍQUIDOS MBD),XAXAMANI (HIDROCARBUROS LÍQUIDOS MBD),XIKIN (HIDROCARBUROS LÍQUIDOS MBD),XINICH (HIDROCARBUROS LÍQUIDOS MBD),XOCOTLA (HIDROCARBUROS LÍQUIDOS MBD),XOLOTL (HIDROCARBUROS LÍQUIDOS MBD),XUX (HIDROCARBUROS LÍQUIDOS MBD),YAGUAL (HIDROCARBUROS LÍQUIDOS MBD),YAWA (HIDROCARBUROS LÍQUIDOS MBD),YAXCHE (HIDROCARBUROS LÍQUIDOS MBD),YUM (HIDROCARBUROS LÍQUIDOS MBD),ZAAP (HIDROCARBUROS LÍQUIDOS MBD),ZACAMIXTLE (HIDROCARBUROS LÍQUIDOS MBD),ZAMA (HIDROCARBUROS LÍQUIDOS MBD),ZAPOTALILLO (HIDROCARBUROS LÍQUIDOS MBD)
2024-09,8.526,0.0,3.225,0.292,0.753,1.793,0.298,0.291,0.0,16.087,4.709,0.095,0.135,0.461,0.037,13.285,0.295,1.138,0.011,0.0,0.441,0.0,0.341,0.121,0.128,1.29,0.0,94.808,0.0,3.296,0.243,0.0,0.835,48.26,0.0,0.0,7.173,2.366,1.23,0.005,5.732,1.683,0.299,0.0,2.361,0.0,0.021,1.549,3.086,0.0,0.148,0.013,0.0,5.992,4.5,2.592,0.0,0.858,0.0,0.0,0.011,0.062,0.0,0.128,4.602,0.88,24.908,2.124,0.114,0.0,1.634,0.0,0.0,7.595,3.155,0.0,13.567,12.394,3.677,1.996,0.594,0.267,0.309,1.292,1.537,0.041,0.295,0.3,0.0,1.12,2.527,0.0,3.506,2.461,31.959,0.637,4.434,11.974,0.068,0.211,4.703,0.0,0.007,0.0,0.0,0.839,0.094,3.453,0.43,0.001,0.413,0.0,0.0,2.91,0.0,0.351,0.0,22.282,12.161,0.015,0.052,0.0,0.0,0.434,2.721,0.0,3.015,0.185,10.998,73.381,15.476,5.239,0.558,0.676,0.0,0.272,1.095,0.32,3.227,2.763,0.0,0.0,2.898,16.101,8.139,2.437,0.0,0.0,0.0,0.563,0.006,0.0,1.208,0.74,1.165,0.366,0.0,18.753,0.0,320.725,0.132,0.0,1.551,5.429,0.0,0.0,0.0,0.0,0.0,9.012,0.0,0.087,0.387,0.0,0.721,0.009,7.717,0.0,2.43,0.178,0.263,28.642,0.161,0.066,0.0,1834.484,0.0,0.793,0.0,0.746,6.126,0.199,5.552,0.173,6.628,3.775,28.194,0.421,1.422,0.699,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.716,0.732,0.0,0.0,0.0,0.192,0.0,0.021,0.113,0.0,2.905,14.116,9.223,6.161,0.0,0.201,5.472,0.001,1.56,0.124,4.452,1.314,151.656,0.0,6.825,13.493,0.44,0.924,0.134,0.181,2.051,0.135,19.342,0.506,0.066,3.951,0.945,0.069,0.0,16.548,0.978,0.0,2.558,1.596,13.041,2.684,20.884,0.348,0.463,0.471,0.331,1.641,0.424,0.461,0.0,1.37,0.0,4.784,5.807,1.732,5.414,11.832,0.004,4.022,0.17,7.849,0.151,0.0,0.015,21.526,0.103,0.025,3.251,2.135,0.295,0.016,1.229,0.195,11.881,7.727,0.0,1.738,7.968,4.079,0.316,1.831,0.0,0.102,1.143,0.006,1.106,0.155,0.0,9.269,0.0,1.016,98.19,1.537,4.562,0.255,0.0,0.542,0.0,39.32,6.498,0.0,1.63,0.0,0.0,0.0,13.317,0.0,0.106,56.479,0.0,145.224,0.0,0.0,0.034
